Date,Product_Name,Category,Units_Sold,Revenue,Region,Store
2022-04-07,Product A,Electronics,316,27696.88,South,Store3
2022-04-07,Product B,Clothing,338,17681.4,North,Store1
2022-04-07,Product E,Toys,287,10935.37,West,Store3
2022-04-07,Product C,Food,326,28885.23,East,Store1
2022-04-08,Product C,Food,180,12255.47,West,Store4
2022-04-08,Product A,Electronics,285,9476.33,East,Store4
2022-04-08,Product E,Toys,369,33655.66,North,Store4
2022-04-08,Product C,Food,218,15467.58,East,Store3
2022-04-09,Product A,Electronics,365,24242.47,South,Store1
2022-04-09,Product D,Books,309,10317.13,South,Store5
2022-04-09,Product C,Food,248,6930.16,South,Store3
2022-04-09,Product C,Food,309,10135.82,South,Store3
2022-04-09,Product E,Toys,214,19689.42,North,Store5
2022-04-10,Product D,Books,372,25383.58,West,Store1
2022-04-10,Product A,Electronics,320,8657.96,East,Store4
2022-04-10,Product A,Electronics,258,16334.65,North,Store1
2022-04-10,Product A,Electronics,281,17585.15,North,Store5
2022-04-11,Product B,Clothing,412,16787.68,East,Store2
2022-04-11,Product A,Electronics,452,17538.95,East,Store4
2022-04-11,Product C,Food,355,11792.87,East,Store5
2022-04-11,Product C,Food,367,13426.59,North,Store1
2022-04-12,Product D,Books,267,22268.26,East,Store5
2022-04-12,Product E,Toys,259,8246.23,North,Store1
2022-04-12,Product E,Toys,243,23600.72,North,Store2
2022-04-12,Product C,Food,331,15979.64,East,Store4
2022-04-12,Product E,Toys,335,8247.46,West,Store4
2022-04-13,Product B,Clothing,354,20770.1,West,Store2
2022-04-13,Product D,Books,334,14316.14,North,Store3
2022-04-13,Product C,Food,324,25290.57,North,Store3
2022-04-14,Product D,Books,305,20094.11,North,Store3
2022-04-14,Product A,Electronics,312,7724.41,North,Store1
2022-04-14,Product A,Electronics,309,21669.37,East,Store2
2022-04-14,Product E,Toys,132,2962.6,East,Store2
2022-04-15,Product B,Clothing,219,10221.3,East,Store1
2022-04-15,Product C,Food,229,4842.26,North,Store4
2022-04-15,Product A,Electronics,299,21119.12,East,Store5
2022-04-15,Product E,Toys,296,21514.24,East,Store1
2022-04-15,Product D,Books,294,22344.81,East,Store1
2022-04-15,Product B,Clothing,248,13036.99,South,Store3
2022-04-16,Product C,Food,340,25778.97,North,Store5
2022-04-16,Product C,Food,379,23424.52,West,Store2
2022-04-16,Product A,Electronics,358,27410.96,West,Store2
2022-04-16,Product B,Clothing,285,21890.51,West,Store4
2022-04-16,Product B,Clothing,329,31037.28,South,Store3
2022-04-17,Product E,Toys,336,12614.08,North,Store5
2022-04-17,Product C,Food,387,18817.92,North,Store1
2022-04-17,Product A,Electronics,361,20329.98,West,Store4
2022-04-17,Product D,Books,347,25889.45,South,Store2
2022-04-17,Product D,Books,289,12484.11,South,Store4
2022-04-17,Product E,Toys,275,25669.42,West,Store2
2022-04-17,Product D,Books,235,7215.97,South,Store3
2022-04-18,Product D,Books,311,10923.3,North,Store2
2022-04-18,Product B,Clothing,344,14480.19,South,Store1
2022-04-18,Product B,Clothing,251,23904.21,West,Store5
2022-04-19,Product C,Food,307,20016.02,South,Store4
2022-04-19,Product D,Books,322,26762.9,East,Store3
2022-04-19,Product E,Toys,221,20974.16,East,Store5
2022-04-19,Product A,Electronics,256,19190.15,South,Store5
2022-04-19,Product A,Electronics,273,11012.41,East,Store5
2022-04-19,Product E,Toys,336,32687.36,West,Store3
2022-04-20,Product E,Toys,297,17235.66,East,Store4
2022-04-20,Product E,Toys,280,27032.32,West,Store1
2022-04-20,Product C,Food,264,14946.62,South,Store3
2022-04-21,Product E,Toys,234,12476.96,North,Store4
2022-04-21,Product B,Clothing,272,15716.85,West,Store1
2022-04-21,Product D,Books,184,13657.41,North,Store5
2022-04-22,Product B,Clothing,223,17609.8,South,Store4
2022-04-22,Product D,Books,321,11535.85,West,Store5
2022-04-22,Product D,Books,205,4805.31,North,Store1
2022-04-22,Product A,Electronics,246,10186.22,North,Store2
2022-04-22,Product E,Toys,193,9713.21,West,Store2
2022-04-22,Product A,Electronics,232,13787.57,East,Store1
2022-04-23,Product D,Books,274,26599.9,West,Store2
2022-04-23,Product A,Electronics,261,11731.72,West,Store1
2022-04-23,Product D,Books,263,10847.86,West,Store5
2022-04-23,Product A,Electronics,284,23245.78,South,Store4
2022-04-23,Product A,Electronics,324,31731.12,East,Store3
2022-04-23,Product A,Electronics,207,13197.71,West,Store1
2022-04-24,Product C,Food,336,14862.37,East,Store5
2022-04-24,Product A,Electronics,304,17593.11,West,Store4
2022-04-24,Product B,Clothing,328,21837.16,West,Store1
2022-04-24,Product E,Toys,403,28841.62,West,Store4
2022-04-24,Product A,Electronics,318,11574.72,South,Store4
2022-04-24,Product B,Clothing,240,23647.74,West,Store4
2022-04-24,Product D,Books,249,17784.95,North,Store1
2022-04-25,Product A,Electronics,368,33565.76,North,Store2
2022-04-25,Product B,Clothing,306,9407.05,South,Store3
2022-04-25,Product B,Clothing,452,17786.86,North,Store2
2022-04-25,Product E,Toys,353,33285.37,South,Store2
2022-04-25,Product B,Clothing,368,12668.27,East,Store3
2022-04-25,Product E,Toys,395,29209.43,North,Store3
2022-04-26,Product B,Clothing,302,29248.75,West,Store4
2022-04-26,Product C,Food,353,21130.18,West,Store3
2022-04-26,Product B,Clothing,248,14065.84,South,Store3
2022-04-26,Product B,Clothing,329,32404.6,West,Store4
2022-04-26,Product C,Food,282,21393.9,East,Store5
2022-04-26,Product B,Clothing,389,37874.68,West,Store5
2022-04-26,Product B,Clothing,413,16432.12,North,Store3
2022-04-27,Product C,Food,290,25181.46,West,Store5
2022-04-27,Product D,Books,327,30769.24,South,Store3
2022-04-27,Product E,Toys,240,21082.41,West,Store3
2022-04-28,Product C,Food,219,15985.84,South,Store4
2022-04-28,Product A,Electronics,196,6331.69,East,Store3
2022-04-28,Product B,Clothing,188,9662.57,North,Store3
2022-04-28,Product C,Food,286,27477.25,East,Store2
2022-04-28,Product A,Electronics,186,12113.42,East,Store2
2022-04-28,Product D,Books,260,22823.25,North,Store2
2022-04-28,Product B,Clothing,144,3328.47,South,Store1
2022-04-29,Product B,Clothing,208,11338.17,West,Store3
2022-04-29,Product C,Food,298,16151.64,West,Store2
2022-04-29,Product C,Food,218,19953.0,East,Store2
2022-04-30,Product E,Toys,293,26695.52,South,Store4
2022-04-30,Product E,Toys,287,19312.35,North,Store3
2022-04-30,Product D,Books,191,8331.29,East,Store5
2022-04-30,Product A,Electronics,330,17408.48,West,Store3
2022-04-30,Product E,Toys,305,14703.5,West,Store3
2022-04-30,Product B,Clothing,298,26841.05,East,Store5
2022-04-30,Product D,Books,235,7103.9,South,Store1
2022-05-01,Product E,Toys,371,9041.55,South,Store5
2022-05-01,Product E,Toys,208,11439.7,West,Store3
2022-05-01,Product D,Books,397,34885.99,East,Store2
2022-05-02,Product E,Toys,415,14329.58,South,Store3
2022-05-02,Product D,Books,401,39614.26,West,Store5
2022-05-02,Product E,Toys,354,18817.78,South,Store2
2022-05-02,Product C,Food,320,13286.9,South,Store1
2022-05-03,Product A,Electronics,273,18597.94,West,Store1
2022-05-03,Product C,Food,324,19799.11,North,Store3
2022-05-03,Product D,Books,355,34716.73,East,Store2
2022-05-04,Product A,Electronics,358,10654.95,South,Store5
2022-05-04,Product A,Electronics,350,12466.74,North,Store4
2022-05-04,Product D,Books,277,9026.35,North,Store1
2022-05-04,Product D,Books,273,17456.93,North,Store3
2022-05-04,Product B,Clothing,402,13283.22,West,Store4
2022-05-05,Product C,Food,235,4914.66,South,Store1
2022-05-05,Product B,Clothing,163,12451.52,East,Store1
2022-05-05,Product A,Electronics,221,21517.18,East,Store5
2022-05-05,Product A,Electronics,230,6780.26,West,Store3
2022-05-05,Product C,Food,141,7293.13,East,Store3
2022-05-05,Product B,Clothing,268,18760.63,South,Store3
2022-05-06,Product E,Toys,277,26266.18,South,Store3
2022-05-06,Product C,Food,263,5515.78,West,Store4
2022-05-06,Product A,Electronics,198,8819.34,East,Store4
2022-05-07,Product A,Electronics,357,24433.22,West,Store3
2022-05-07,Product A,Electronics,298,12772.48,West,Store1
2022-05-07,Product C,Food,281,10237.42,East,Store4
2022-05-08,Product E,Toys,374,10956.43,East,Store3
2022-05-08,Product E,Toys,382,10737.96,North,Store2
2022-05-08,Product B,Clothing,360,10169.9,South,Store5
2022-05-09,Product A,Electronics,385,20720.04,East,Store1
2022-05-09,Product D,Books,392,10161.96,East,Store2
2022-05-09,Product B,Clothing,253,10878.22,South,Store2
2022-05-09,Product C,Food,334,22588.01,East,Store5
2022-05-09,Product D,Books,313,21260.08,West,Store3
2022-05-09,Product B,Clothing,327,13535.24,South,Store3
2022-05-10,Product A,Electronics,244,17998.53,South,Store1
2022-05-10,Product C,Food,377,33661.44,North,Store3
2022-05-10,Product B,Clothing,267,14932.45,North,Store3
2022-05-11,Product D,Books,303,23055.62,North,Store5
2022-05-11,Product D,Books,217,20593.6,North,Store4
2022-05-11,Product C,Food,363,35068.15,West,Store1
2022-05-11,Product E,Toys,357,13270.91,South,Store1
2022-05-11,Product B,Clothing,321,6633.66,South,Store2
2022-05-12,Product D,Books,230,20448.28,West,Store5
2022-05-12,Product C,Food,336,23861.06,South,Store2
2022-05-12,Product D,Books,317,11514.07,East,Store1
2022-05-13,Product A,Electronics,127,9376.38,South,Store2
2022-05-13,Product B,Clothing,246,23275.74,North,Store3
2022-05-13,Product B,Clothing,244,14905.69,East,Store3
2022-05-13,Product C,Food,201,7335.98,East,Store1
2022-05-14,Product D,Books,373,27347.26,West,Store3
2022-05-14,Product E,Toys,319,16877.38,South,Store3
2022-05-14,Product C,Food,302,16731.9,West,Store3
2022-05-15,Product D,Books,378,31301.35,South,Store1
2022-05-15,Product E,Toys,243,10712.34,West,Store5
2022-05-15,Product C,Food,417,11855.92,East,Store3
2022-05-15,Product B,Clothing,377,19868.72,South,Store5
2022-05-15,Product E,Toys,417,35499.23,West,Store3
2022-05-15,Product C,Food,395,33364.69,North,Store4
2022-05-15,Product D,Books,383,24069.37,North,Store5
2022-05-16,Product D,Books,290,10812.59,East,Store5
2022-05-16,Product D,Books,291,20538.0,North,Store2
2022-05-16,Product B,Clothing,273,17545.63,East,Store1
2022-05-16,Product E,Toys,242,17945.57,North,Store4
2022-05-17,Product A,Electronics,350,11490.23,North,Store5
2022-05-17,Product D,Books,298,9900.38,West,Store5
2022-05-17,Product B,Clothing,304,19015.54,West,Store2
2022-05-18,Product C,Food,181,14225.35,East,Store2
2022-05-18,Product B,Clothing,329,9696.68,South,Store4
2022-05-18,Product C,Food,365,14464.29,East,Store3
2022-05-19,Product E,Toys,230,12231.14,North,Store1
2022-05-19,Product C,Food,228,18305.57,North,Store2
2022-05-19,Product B,Clothing,356,18852.57,South,Store1
2022-05-19,Product B,Clothing,268,25366.25,East,Store2
2022-05-19,Product A,Electronics,366,13359.06,North,Store2
2022-05-20,Product E,Toys,247,20283.43,South,Store1
2022-05-20,Product C,Food,236,15305.61,North,Store3
2022-05-20,Product B,Clothing,200,8052.36,North,Store4
2022-05-21,Product A,Electronics,353,31746.58,North,Store3
2022-05-21,Product D,Books,367,20590.0,East,Store3
2022-05-21,Product B,Clothing,281,14714.7,East,Store3
2022-05-21,Product C,Food,303,25537.75,East,Store2
2022-05-21,Product D,Books,277,9566.99,West,Store4
2022-05-21,Product D,Books,330,18492.63,North,Store5
2022-05-21,Product D,Books,314,31329.22,East,Store2
2022-05-22,Product D,Books,251,14341.91,West,Store3
2022-05-22,Product B,Clothing,315,15856.51,South,Store1
2022-05-22,Product A,Electronics,276,5637.32,West,Store2
2022-05-22,Product E,Toys,203,12960.05,West,Store5
2022-05-22,Product B,Clothing,377,30416.42,East,Store5
2022-05-23,Product D,Books,301,10715.0,West,Store5
2022-05-23,Product B,Clothing,357,24194.76,West,Store2
2022-05-23,Product D,Books,362,31930.86,North,Store2
2022-05-23,Product D,Books,437,18212.16,West,Store3
2022-05-23,Product A,Electronics,336,13211.54,East,Store2
2022-05-24,Product C,Food,316,11070.63,North,Store2
2022-05-24,Product B,Clothing,316,17715.62,South,Store1
2022-05-24,Product A,Electronics,270,11103.74,South,Store3
2022-05-24,Product E,Toys,265,9347.64,South,Store5
2022-05-24,Product C,Food,279,18867.17,South,Store2
2022-05-24,Product E,Toys,352,28465.57,South,Store4
2022-05-25,Product E,Toys,240,8970.83,North,Store5
2022-05-25,Product E,Toys,295,26867.75,East,Store5
2022-05-25,Product D,Books,277,12698.29,West,Store3
2022-05-25,Product E,Toys,259,14222.61,North,Store2
2022-05-26,Product C,Food,244,24378.38,East,Store5
2022-05-26,Product C,Food,230,22956.36,East,Store5
2022-05-26,Product E,Toys,227,6902.26,West,Store3
2022-05-26,Product C,Food,197,4155.89,West,Store5
2022-05-26,Product C,Food,266,5655.01,East,Store2
2022-05-26,Product A,Electronics,231,15031.55,West,Store5
2022-05-26,Product E,Toys,266,13881.69,East,Store1
2022-05-27,Product C,Food,209,15484.82,North,Store3
2022-05-27,Product A,Electronics,265,24977.46,South,Store2
2022-05-27,Product D,Books,170,10576.41,East,Store5
2022-05-27,Product C,Food,225,19998.82,South,Store4
2022-05-27,Product A,Electronics,93,5609.79,West,Store3
2022-05-28,Product C,Food,311,10383.84,North,Store1
2022-05-28,Product C,Food,309,12985.12,East,Store1
2022-05-28,Product D,Books,326,17312.62,West,Store4
2022-05-28,Product B,Clothing,306,10274.95,West,Store2
2022-05-29,Product C,Food,366,30826.3,South,Store3
2022-05-29,Product D,Books,349,20618.8,South,Store5
2022-05-29,Product E,Toys,383,27348.58,South,Store2
2022-05-30,Product D,Books,303,6829.47,West,Store2
2022-05-30,Product A,Electronics,319,21866.73,West,Store3
2022-05-30,Product E,Toys,387,35126.7,North,Store3
2022-05-30,Product C,Food,301,6743.03,South,Store1
2022-05-30,Product A,Electronics,386,9646.73,West,Store4
2022-05-31,Product D,Books,303,28796.28,East,Store3
2022-05-31,Product B,Clothing,301,7730.52,West,Store2
2022-05-31,Product B,Clothing,252,24038.45,West,Store4
2022-05-31,Product E,Toys,284,17718.9,North,Store1
2022-05-31,Product D,Books,329,15167.0,West,Store5
2022-05-31,Product D,Books,253,21790.76,West,Store1
2022-05-31,Product D,Books,263,9689.07,South,Store4
2022-06-01,Product B,Clothing,277,19217.57,South,Store5
2022-06-01,Product B,Clothing,292,17648.68,South,Store3
2022-06-01,Product D,Books,245,6512.54,East,Store2
2022-06-01,Product A,Electronics,161,12431.6,North,Store2
2022-06-02,Product C,Food,252,25034.14,North,Store2
2022-06-02,Product E,Toys,209,12362.64,West,Store1
2022-06-02,Product D,Books,243,14253.04,East,Store4
2022-06-02,Product A,Electronics,255,11795.96,West,Store3
2022-06-03,Product E,Toys,342,20872.86,South,Store4
2022-06-03,Product D,Books,260,16695.38,North,Store5
2022-06-03,Product C,Food,267,9297.37,South,Store3
2022-06-04,Product C,Food,251,10757.01,North,Store1
2022-06-04,Product C,Food,208,19783.21,West,Store3
2022-06-04,Product D,Books,288,24098.14,South,Store4
2022-06-04,Product A,Electronics,239,5262.54,East,Store5
2022-06-04,Product B,Clothing,356,28527.74,North,Store2
2022-06-04,Product B,Clothing,260,6313.1,West,Store5
2022-06-05,Product E,Toys,233,6407.99,South,Store2
2022-06-05,Product C,Food,244,22612.64,East,Store5
2022-06-05,Product A,Electronics,240,19632.31,North,Store2
2022-06-06,Product B,Clothing,391,20265.24,South,Store2
2022-06-06,Product E,Toys,367,8674.49,North,Store3
2022-06-06,Product D,Books,348,25613.71,West,Store2
2022-06-06,Product D,Books,278,6336.43,North,Store1
2022-06-06,Product D,Books,310,29223.91,East,Store1
2022-06-06,Product D,Books,308,12011.47,East,Store4
2022-06-06,Product A,Electronics,289,23660.57,North,Store1
2022-06-07,Product C,Food,384,30743.64,East,Store1
2022-06-07,Product A,Electronics,344,22450.31,East,Store2
2022-06-07,Product E,Toys,250,19988.52,East,Store1
2022-06-07,Product A,Electronics,271,6072.65,East,Store2
2022-06-08,Product D,Books,283,10013.9,West,Store2
2022-06-08,Product E,Toys,252,22878.68,West,Store2
2022-06-08,Product A,Electronics,242,24008.51,South,Store4
2022-06-08,Product C,Food,272,8535.47,West,Store3
2022-06-08,Product D,Books,157,13622.22,East,Store4
2022-06-09,Product D,Books,145,5683.88,West,Store4
2022-06-09,Product E,Toys,147,8193.36,South,Store3
2022-06-09,Product B,Clothing,182,7615.47,East,Store3
2022-06-09,Product E,Toys,205,5982.67,East,Store1
2022-06-10,Product B,Clothing,273,25019.09,East,Store4
2022-06-10,Product A,Electronics,269,25613.55,North,Store1
2022-06-10,Product D,Books,164,14182.05,South,Store5
2022-06-10,Product E,Toys,95,5645.43,South,Store4
2022-06-11,Product E,Toys,170,8229.79,East,Store4
2022-06-11,Product D,Books,329,21882.9,North,Store4
2022-06-11,Product C,Food,355,32614.18,South,Store2
2022-06-12,Product D,Books,308,20373.77,East,Store5
2022-06-12,Product C,Food,318,31305.66,North,Store5
2022-06-12,Product A,Electronics,323,24540.38,East,Store3
2022-06-13,Product D,Books,218,20724.23,South,Store4
2022-06-13,Product B,Clothing,335,27967.69,East,Store2
2022-06-13,Product E,Toys,277,8103.94,North,Store4
2022-06-13,Product A,Electronics,284,16084.15,West,Store5
2022-06-13,Product A,Electronics,330,16083.11,North,Store1
2022-06-13,Product C,Food,228,10958.94,West,Store1
2022-06-14,Product A,Electronics,205,9976.69,North,Store3
2022-06-14,Product E,Toys,311,25663.86,East,Store5
2022-06-14,Product C,Food,258,5505.85,North,Store2
2022-06-15,Product E,Toys,332,14921.46,South,Store3
2022-06-15,Product B,Clothing,237,18291.72,North,Store4
2022-06-15,Product C,Food,256,20962.76,East,Store4
2022-06-15,Product C,Food,223,14283.83,West,Store2
2022-06-16,Product E,Toys,222,21529.76,East,Store4
2022-06-16,Product E,Toys,169,10568.06,West,Store5
2022-06-16,Product D,Books,154,14257.31,West,Store5
2022-06-16,Product B,Clothing,179,5988.68,North,Store2
2022-06-16,Product C,Food,177,13897.85,North,Store5
2022-06-16,Product B,Clothing,98,8907.67,West,Store4
2022-06-17,Product C,Food,245,6690.93,South,Store2
2022-06-17,Product B,Clothing,174,13662.43,East,Store5
2022-06-17,Product E,Toys,301,6214.06,West,Store2
2022-06-18,Product B,Clothing,216,18907.99,West,Store2
2022-06-18,Product A,Electronics,263,12102.44,East,Store3
2022-06-18,Product B,Clothing,141,2891.96,North,Store4
2022-06-18,Product D,Books,193,17095.04,West,Store3
2022-06-18,Product A,Electronics,196,10195.33,West,Store3
2022-06-18,Product E,Toys,312,23413.62,North,Store3
2022-06-18,Product A,Electronics,283,10144.88,South,Store3
2022-06-19,Product A,Electronics,320,10501.78,North,Store1
2022-06-19,Product B,Clothing,231,4926.63,South,Store3
2022-06-19,Product D,Books,261,12227.81,South,Store3
2022-06-19,Product C,Food,297,27952.78,South,Store2
2022-06-19,Product C,Food,255,5903.59,North,Store3
2022-06-19,Product B,Clothing,294,28147.7,North,Store4
2022-06-20,Product B,Clothing,220,21538.89,South,Store2
2022-06-20,Product C,Food,382,24000.84,East,Store4
